artist,song,rank,streams,country,week
Sam Smith,Stay With Me,157,3723556,gloabl,2017-09-08--2017-09-15
Shakira,Chantaje (feat. Maluma),158,3717467,gloabl,2017-09-08--2017-09-15
Piso 21,Me Llamas (feat. Maluma) - Remix,159,3699170,gloabl,2017-09-08--2017-09-15
Piso 21,Besándote,160,3698669,gloabl,2017-09-08--2017-09-15
Kygo,First Time,161,3630386,gloabl,2017-09-08--2017-09-15
Dimitri Vegas & Like Mike,Complicated (feat. Kiiara),162,3612926,gloabl,2017-09-08--2017-09-15
Shawn Mendes,Treat You Better,163,3611631,gloabl,2017-09-08--2017-09-15
Young Thug,Relationship (feat. Future),164,3560170,gloabl,2017-09-08--2017-09-15
Post Malone,Go Flex,165,3554947,gloabl,2017-09-08--2017-09-15
Lil Pump,Gucci Gang,166,3554344,gloabl,2017-09-08--2017-09-15
XXXTENTACION,Depression & Obsession,167,3513092,gloabl,2017-09-08--2017-09-15
The Script,Rain,168,3501711,gloabl,2017-09-08--2017-09-15
Starley,Call On Me - Ryan Riback Extended Remix,169,3487084,gloabl,2017-09-08--2017-09-15
Bruno Mars,24K Magic,170,3481035,gloabl,2017-09-08--2017-09-15
Big Sean,Bounce Back,171,3477315,gloabl,2017-09-08--2017-09-15
XXXTENTACION,Carry On,172,3441646,gloabl,2017-09-08--2017-09-15
G-Eazy,No Limit,173,3438833,gloabl,2017-09-08--2017-09-15
Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",174,3418571,gloabl,2017-09-08--2017-09-15
Sabrina Carpenter,Why,175,3417720,gloabl,2017-09-08--2017-09-15
Eminem,Lose Yourself - Soundtrack Version,176,3394974,gloabl,2017-09-08--2017-09-15
Justin Bieber,Love Yourself,177,3378515,gloabl,2017-09-08--2017-09-15
Ed Sheeran,Happier,178,3370161,gloabl,2017-09-08--2017-09-15
Ariana Grande,Side To Side,179,3363938,gloabl,2017-09-08--2017-09-15
Pitbull,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,180,3344027,gloabl,2017-09-08--2017-09-15
Drake,Fake Love,181,3317734,gloabl,2017-09-08--2017-09-15
Metro Boomin,No Complaints,182,3312153,gloabl,2017-09-08--2017-09-15
Post Malone,White Iverson,183,3286789,gloabl,2017-09-08--2017-09-15
Lord Huron,The Night We Met,184,3270202,gloabl,2017-09-08--2017-09-15
Kodak Black,Transportin',185,3263129,gloabl,2017-09-08--2017-09-15
Martin Garrix,In the Name of Love,186,3232605,gloabl,2017-09-08--2017-09-15
Kodak Black,Tunnel Vision,187,3219353,gloabl,2017-09-08--2017-09-15
Sam Smith,I'm Not The Only One,188,3198663,gloabl,2017-09-08--2017-09-15
Shawn Mendes,Mercy,189,3193656,gloabl,2017-09-08--2017-09-15
Blackbear,do re mi,190,3184508,gloabl,2017-09-08--2017-09-15
Astrid S,Think Before I Talk,191,3148828,gloabl,2017-09-08--2017-09-15
Alan Walker,Faded,192,3140052,gloabl,2017-09-08--2017-09-15
Coldplay,The Scientist,193,3134958,gloabl,2017-09-08--2017-09-15
XXXTENTACION,Save Me,194,3103784,gloabl,2017-09-08--2017-09-15
Oasis,Wonderwall - Remastered,195,3099411,gloabl,2017-09-08--2017-09-15
Migos,T-Shirt,196,3080306,gloabl,2017-09-08--2017-09-15
Jax Jones,You Don't Know Me - Radio Edit,197,3073510,gloabl,2017-09-08--2017-09-15
Maite Perroni,Loca (feat. Cali Y El Dandee),198,3071349,gloabl,2017-09-08--2017-09-15
Major Lazer,Cold Water (feat. Justin Bieber & MØ),199,3063450,gloabl,2017-09-08--2017-09-15
Eminem,'Till I Collapse,200,3063056,gloabl,2017-09-08--2017-09-15
Taylor Swift,Look What You Made Me Do,1,35206453,gloabl,2017-09-01--2017-09-08
J Balvin,Mi Gente,2,30264888,gloabl,2017-09-01--2017-09-08
Dua Lipa,New Rules,3,24864297,gloabl,2017-09-01--2017-09-08
Justin Bieber,Friends (with BloodPop®),4,23215552,gloabl,2017-09-01--2017-09-08
Calvin Harris,Feels,5,21468609,gloabl,2017-09-01--2017-09-08
French Montana,Unforgettable,6,21214189,gloabl,2017-09-01--2017-09-08
Demi Lovato,Sorry Not Sorry,7,19545702,gloabl,2017-09-01--2017-09-08
Camila Cabello,Havana,8,19138667,gloabl,2017-09-01--2017-09-08
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),9,18911540,gloabl,2017-09-01--2017-09-08
Logic,1-800-273-8255,10,18729025,gloabl,2017-09-01--2017-09-08
Marshmello,Silence,11,18035809,gloabl,2017-09-01--2017-09-08
Luis Fonsi,Despacito - Remix,12,17917160,gloabl,2017-09-01--2017-09-08
Taylor Swift,...Ready For It?,13,17583532,gloabl,2017-09-01--2017-09-08
Lil Uzi Vert,XO TOUR Llif3,14,17581085,gloabl,2017-09-01--2017-09-08
Charlie Puth,Attention,15,17435402,gloabl,2017-09-01--2017-09-08
Ed Sheeran,Shape of You,16,17124264,gloabl,2017-09-01--2017-09-08
Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),17,16363008,gloabl,2017-09-01--2017-09-08
Imagine Dragons,Thunder,18,16269574,gloabl,2017-09-01--2017-09-08
Axwell /\ Ingrosso,More Than You Know,19,16053633,gloabl,2017-09-01--2017-09-08
David Guetta,2U (feat. Justin Bieber),20,15954728,gloabl,2017-09-01--2017-09-08
Liam Payne,Strip That Down,21,15718898,gloabl,2017-09-01--2017-09-08
Jonas Blue,Mama,22,15188739,gloabl,2017-09-01--2017-09-08
Macklemore,Glorious (feat. Skylar Grey),23,14872065,gloabl,2017-09-01--2017-09-08
Shawn Mendes,There's Nothing Holdin' Me Back,24,14272314,gloabl,2017-09-01--2017-09-08
Avicii,Without You (feat. Sandro Cavazza),25,14265876,gloabl,2017-09-01--2017-09-08
XXXTENTACION,Jocelyn Flores,26,14256608,gloabl,2017-09-01--2017-09-08
Khalid,Young Dumb & Broke,27,14239169,gloabl,2017-09-01--2017-09-08
21 Savage,Bank Account,28,13736196,gloabl,2017-09-01--2017-09-08
Maroon 5,What Lovers Do (feat. SZA),29,13652351,gloabl,2017-09-01--2017-09-08
DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",30,13231298,gloabl,2017-09-01--2017-09-08
Danny Ocean,Me Rehúso,31,13207961,gloabl,2017-09-01--2017-09-08
Lauv,I Like Me Better,32,12611724,gloabl,2017-09-01--2017-09-08
Kendrick Lamar,HUMBLE.,33,12491111,gloabl,2017-09-01--2017-09-08
Cardi B,Bodak Yellow,34,12451687,gloabl,2017-09-01--2017-09-08
P!nk,What About Us,35,11996582,gloabl,2017-09-01--2017-09-08
Maluma,Felices los 4,36,11213382,gloabl,2017-09-01--2017-09-08
Post Malone,Congratulations,37,10830374,gloabl,2017-09-01--2017-09-08
Rita Ora,Your Song,38,10735670,gloabl,2017-09-01--2017-09-08
Avicii,Lonely Together (feat. Rita Ora),39,10705326,gloabl,2017-09-01--2017-09-08
The Chainsmokers,Something Just Like This,40,10386601,gloabl,2017-09-01--2017-09-08
Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),41,10295813,gloabl,2017-09-01--2017-09-08
XXXTENTACION,Fuck Love (feat. Trippie Redd),42,10173349,gloabl,2017-09-01--2017-09-08
Niall Horan,Slow Hands,43,9986537,gloabl,2017-09-01--2017-09-08
Luis Fonsi,Despacito (Featuring Daddy Yankee),44,9835914,gloabl,2017-09-01--2017-09-08
Imagine Dragons,Believer,45,9764448,gloabl,2017-09-01--2017-09-08
Travis Scott,BUTTERFLY EFFECT,46,9689762,gloabl,2017-09-01--2017-09-08
J Balvin,Bonita,47,9542575,gloabl,2017-09-01--2017-09-08
Manuel Turizo,Una Lady Como Tú,48,9507534,gloabl,2017-09-01--2017-09-08
Martin Garrix,There for You,49,9444875,gloabl,2017-09-01--2017-09-08
OneRepublic,Rich Love (with Seeb),50,9182028,gloabl,2017-09-01--2017-09-08
Wisin,Escápate Conmigo,51,8695873,gloabl,2017-09-01--2017-09-08
Selena Gomez,Fetish (feat. Gucci Mane),52,8656706,gloabl,2017-09-01--2017-09-08
Portugal. The Man,Feel It Still,53,8450531,gloabl,2017-09-01--2017-09-08
Becky G,Mayores,54,7983127,gloabl,2017-09-01--2017-09-08
Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,55,7891546,gloabl,2017-09-01--2017-09-08
Khalid,Location,56,7862008,gloabl,2017-09-01--2017-09-08
Clean Bandit,Symphony (feat. Zara Larsson),57,7492906,gloabl,2017-09-01--2017-09-08
Chris Brown,Questions,58,7471959,gloabl,2017-09-01--2017-09-08
Major Lazer,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",59,7383655,gloabl,2017-09-01--2017-09-08
Kesha,Praying,60,7196382,gloabl,2017-09-01--2017-09-08
XXXTENTACION,Everybody Dies In Their Nightmares,61,7167018,gloabl,2017-09-01--2017-09-08
Skrillex,Would You Ever,62,7066537,gloabl,2017-09-01--2017-09-08
Chris Jeday,Ahora Dice,63,7041209,gloabl,2017-09-01--2017-09-08
Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),64,6940416,gloabl,2017-09-01--2017-09-08
Bruno Mars,That's What I Like,65,6939741,gloabl,2017-09-01--2017-09-08
Cheat Codes,No Promises (feat. Demi Lovato),66,6937445,gloabl,2017-09-01--2017-09-08
Zedd,Stay (with Alessia Cara),67,6861384,gloabl,2017-09-01--2017-09-08
Carlos Vives,Robarte un Beso,68,6803032,gloabl,2017-09-01--2017-09-08
CNCO,Reggaetón Lento (Remix),69,6602123,gloabl,2017-09-01--2017-09-08
Kygo,It Ain't Me (with Selena Gomez),70,6527957,gloabl,2017-09-01--2017-09-08
Childish Gambino,Redbone,71,6504426,gloabl,2017-09-01--2017-09-08
Travis Scott,goosebumps,72,6441038,gloabl,2017-09-01--2017-09-08
SZA,Love Galore (feat. Travis Scott),73,6402678,gloabl,2017-09-01--2017-09-08
Future,Mask Off,74,6338481,gloabl,2017-09-01--2017-09-08
Jax Jones,Instruction (feat. Demi Lovato & Stefflon Don),75,6330917,gloabl,2017-09-01--2017-09-08
Ozuna,Tú Foto,76,6323933,gloabl,2017-09-01--2017-09-08
Gucci Mane,I Get The Bag (feat. Migos),77,6298698,gloabl,2017-09-01--2017-09-08
Ed Sheeran,Galway Girl,78,6257432,gloabl,2017-09-01--2017-09-08
Farruko,Krippy Kush,79,6214391,gloabl,2017-09-01--2017-09-08
James Arthur,Say You Won't Let Go,80,6213887,gloabl,2017-09-01--2017-09-08
CNCO,Hey DJ,81,5997823,gloabl,2017-09-01--2017-09-08
Jason Derulo,If I'm Lucky,82,5984377,gloabl,2017-09-01--2017-09-08
Camila Cabello,OMG,83,5983334,gloabl,2017-09-01--2017-09-08
Nacho,Báilame - Remix,84,5941527,gloabl,2017-09-01--2017-09-08
Kendrick Lamar,DNA.,85,5932890,gloabl,2017-09-01--2017-09-08
Playboi Carti,Magnolia,86,5829618,gloabl,2017-09-01--2017-09-08
Robin Schulz,OK,87,5772913,gloabl,2017-09-01--2017-09-08
Zedd,Get Low (with Liam Payne),88,5728177,gloabl,2017-09-01--2017-09-08
Drake,Signs,89,5702344,gloabl,2017-09-01--2017-09-08
Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,90,5683921,gloabl,2017-09-01--2017-09-08
Julia Michaels,Issues,91,5584613,gloabl,2017-09-01--2017-09-08
ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",92,5570290,gloabl,2017-09-01--2017-09-08
The Chainsmokers,Closer,93,5558826,gloabl,2017-09-01--2017-09-08
Calvin Harris,Slide,94,5420463,gloabl,2017-09-01--2017-09-08
Kodak Black,Roll In Peace (feat. XXXTENTACION),95,5399787,gloabl,2017-09-01--2017-09-08
Camila Cabello,Crying in the Club,96,5327006,gloabl,2017-09-01--2017-09-08
Katy Perry,Swish Swish,97,5264884,gloabl,2017-09-01--2017-09-08
Yo Gotti,Rake It Up,98,5207912,gloabl,2017-09-01--2017-09-08
XXXTENTACION,Revenge,99,5172888,gloabl,2017-09-01--2017-09-08
Selena Gomez,Bad Liar,100,5160121,gloabl,2017-09-01--2017-09-08
Hailee Steinfeld,Most Girls,101,5093642,gloabl,2017-09-01--2017-09-08
Fifth Harmony,Down,102,5086767,gloabl,2017-09-01--2017-09-08
Drake,Passionfruit,103,5079626,gloabl,2017-09-01--2017-09-08
Ed Sheeran,Perfect,104,5043152,gloabl,2017-09-01--2017-09-08
Miley Cyrus,Malibu,105,5042470,gloabl,2017-09-01--2017-09-08
Romeo Santos,Bella y Sensual,106,4985674,gloabl,2017-09-01--2017-09-08
The Weeknd,Starboy,107,4940105,gloabl,2017-09-01--2017-09-08
Migos,Slippery (feat. Gucci Mane),108,4915963,gloabl,2017-09-01--2017-09-08
Daddy Yankee,La Rompe Corazones,109,4862841,gloabl,2017-09-01--2017-09-08
2 Chainz,It's A Vibe,110,4846845,gloabl,2017-09-01--2017-09-08
Ed Sheeran,Photograph,111,4819058,gloabl,2017-09-01--2017-09-08
Drake,One Dance,112,4757646,gloabl,2017-09-01--2017-09-08
Ozuna,El Farsante,113,4696873,gloabl,2017-09-01--2017-09-08
Shakira,Me Enamoré,114,4660153,gloabl,2017-09-01--2017-09-08
Ozuna,Se Preparó,115,4630735,gloabl,2017-09-01--2017-09-08
The Weeknd,I Feel It Coming,116,4601226,gloabl,2017-09-01--2017-09-08
Sam Hunt,Body Like A Back Road,117,4582367,gloabl,2017-09-01--2017-09-08
Martin Garrix,Scared to Be Lonely,118,4562548,gloabl,2017-09-01--2017-09-08
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),119,4531559,gloabl,2017-09-01--2017-09-08
Enrique Iglesias,SUBEME LA RADIO,120,4451074,gloabl,2017-09-01--2017-09-08
Alex Sensation,Que Va,121,4437415,gloabl,2017-09-01--2017-09-08
Sigala,Came Here for Love,122,4421974,gloabl,2017-09-01--2017-09-08
LANY,Super Far,123,4397867,gloabl,2017-09-01--2017-09-08
Harry Styles,Sign of the Times,124,4392903,gloabl,2017-09-01--2017-09-08
Nicky Jam,El Amante,125,4376760,gloabl,2017-09-01--2017-09-08
Zion & Lennox,Otra Vez (feat. J Balvin),126,4322950,gloabl,2017-09-01--2017-09-08
J Balvin,Sigo Extrañándote,127,4306169,gloabl,2017-09-01--2017-09-08
Martin Jensen,Solo Dance,128,4297799,gloabl,2017-09-01--2017-09-08
Lil Uzi Vert,Sauce It Up,129,4267903,gloabl,2017-09-01--2017-09-08
Halsey,Now Or Never,130,4266895,gloabl,2017-09-01--2017-09-08
Kendrick Lamar,LOVE. FEAT. ZACARI.,131,4245373,gloabl,2017-09-01--2017-09-08
Major Lazer,Sua Cara (feat. Anitta & Pabllo Vittar),132,4221121,gloabl,2017-09-01--2017-09-08
Ed Sheeran,Castle on the Hill,133,4207295,gloabl,2017-09-01--2017-09-08
XXXTENTACION,Depression & Obsession,134,4188233,gloabl,2017-09-01--2017-09-08
Lil Uzi Vert,X,135,4178369,gloabl,2017-09-01--2017-09-08
Anuel Aa,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",136,4155934,gloabl,2017-09-01--2017-09-08
KYLE,iSpy (feat. Lil Yachty),137,4152701,gloabl,2017-09-01--2017-09-08
XXXTENTACION,Look At Me!,138,4139852,gloabl,2017-09-01--2017-09-08
ItaloBrothers,Summer Air,139,4112222,gloabl,2017-09-01--2017-09-08
Abraham Mateo,Loco Enamorado,140,4101269,gloabl,2017-09-01--2017-09-08
Nicky Jam,Si Tú La Ves,141,4100970,gloabl,2017-09-01--2017-09-08
Ed Sheeran,Thinking Out Loud,142,4090618,gloabl,2017-09-01--2017-09-08
Blackbear,do re mi (feat. Gucci Mane),143,4080708,gloabl,2017-09-01--2017-09-08
Karol G,Ahora Me Llama,144,4018696,gloabl,2017-09-01--2017-09-08
Kygo,First Time,145,4011232,gloabl,2017-09-01--2017-09-08
The Chainsmokers,Paris,146,3989577,gloabl,2017-09-01--2017-09-08
XXXTENTACION,Carry On,147,3972666,gloabl,2017-09-01--2017-09-08
Rae Sremmurd,Perplexing Pegasus,148,3971215,gloabl,2017-09-01--2017-09-08
Shakira,Chantaje (feat. Maluma),149,3971057,gloabl,2017-09-01--2017-09-08
Migos,Bad and Boujee (feat. Lil Uzi Vert),150,3926386,gloabl,2017-09-01--2017-09-08
Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),151,3913621,gloabl,2017-09-01--2017-09-08
DJ Snake,Let Me Love You,152,3876817,gloabl,2017-09-01--2017-09-08
The Chainsmokers,Don't Let Me Down,153,3875468,gloabl,2017-09-01--2017-09-08
Piso 21,Besándote,154,3872988,gloabl,2017-09-01--2017-09-08
Shawn Mendes,Treat You Better,155,3849270,gloabl,2017-09-01--2017-09-08
Dimitri Vegas & Like Mike,Complicated (feat. Kiiara),156,3827822,gloabl,2017-09-01--2017-09-08
Piso 21,Me Llamas (feat. Maluma) - Remix,157,3820782,gloabl,2017-09-01--2017-09-08
A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),158,3809155,gloabl,2017-09-01--2017-09-08
The Script,Rain,159,3801890,gloabl,2017-09-01--2017-09-08
Hailee Steinfeld,Starving,160,3765932,gloabl,2017-09-01--2017-09-08
XXXTENTACION,Save Me,161,3702129,gloabl,2017-09-01--2017-09-08
Pitbull,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,162,3683581,gloabl,2017-09-01--2017-09-08
Lil Uzi Vert,444+222,163,3679297,gloabl,2017-09-01--2017-09-08
Sabrina Carpenter,Why,164,3636653,gloabl,2017-09-01--2017-09-08
Bruno Mars,24K Magic,165,3583707,gloabl,2017-09-01--2017-09-08
Macklemore,Marmalade (feat. Lil Yachty),166,3581680,gloabl,2017-09-01--2017-09-08
Starley,Call On Me - Ryan Riback Extended Remix,167,3570931,gloabl,2017-09-01--2017-09-08
Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",168,3535369,gloabl,2017-09-01--2017-09-08
Thomas Rhett,Unforgettable,169,3504100,gloabl,2017-09-01--2017-09-08
Post Malone,Go Flex,170,3482706,gloabl,2017-09-01--2017-09-08
Drake,Fake Love,171,3476836,gloabl,2017-09-01--2017-09-08
Ariana Grande,Side To Side,172,3466313,gloabl,2017-09-01--2017-09-08
Big Sean,Bounce Back,173,3459882,gloabl,2017-09-01--2017-09-08
Nacho,Báilame,174,3450337,gloabl,2017-09-01--2017-09-08
Tay-K,The Race,175,3434002,gloabl,2017-09-01--2017-09-08
Justin Bieber,Love Yourself,176,3429163,gloabl,2017-09-01--2017-09-08
Ed Sheeran,Happier,177,3405679,gloabl,2017-09-01--2017-09-08
Astrid S,Think Before I Talk,178,3403038,gloabl,2017-09-01--2017-09-08
Eminem,Lose Yourself - Soundtrack Version,179,3400030,gloabl,2017-09-01--2017-09-08
Martin Garrix,In the Name of Love,180,3387701,gloabl,2017-09-01--2017-09-08
CNCO,Reggaetón Lento (Bailemos),181,3353781,gloabl,2017-09-01--2017-09-08
Calvin Harris,Rollin,182,3353542,gloabl,2017-09-01--2017-09-08
Post Malone,White Iverson,183,3292535,gloabl,2017-09-01--2017-09-08
Shawn Mendes,Mercy,184,3273453,gloabl,2017-09-01--2017-09-08
Jax Jones,You Don't Know Me - Radio Edit,185,3264703,gloabl,2017-09-01--2017-09-08
Metro Boomin,No Complaints,186,3260284,gloabl,2017-09-01--2017-09-08
Migos,T-Shirt,187,3229755,gloabl,2017-09-01--2017-09-08
Major Lazer,Cold Water (feat. Justin Bieber & MØ),188,3193225,gloabl,2017-09-01--2017-09-08
Lord Huron,The Night We Met,189,3190717,gloabl,2017-09-01--2017-09-08
Alan Walker,Faded,190,3173668,gloabl,2017-09-01--2017-09-08
Blackbear,do re mi,191,3170807,gloabl,2017-09-01--2017-09-08
Mike Posner,I Took A Pill In Ibiza - Seeb Remix,192,3160615,gloabl,2017-09-01--2017-09-08
Burak Yeter,Tuesday,193,3156548,gloabl,2017-09-01--2017-09-08
Kodak Black,Tunnel Vision,194,3117376,gloabl,2017-09-01--2017-09-08
Ozuna,Bebe (feat. Anuel AA),195,3107849,gloabl,2017-09-01--2017-09-08
Young Thug,Relationship (feat. Future),196,3104172,gloabl,2017-09-01--2017-09-08
Yandel,Explícale,197,3100361,gloabl,2017-09-01--2017-09-08
Eminem,'Till I Collapse,198,3093633,gloabl,2017-09-01--2017-09-08
Coldplay,The Scientist,199,3088731,gloabl,2017-09-01--2017-09-08
Maite Perroni,Loca (feat. Cali Y El Dandee),200,3079372,gloabl,2017-09-01--2017-09-08
Taylor Swift,Look What You Made Me Do,1,44480002,gloabl,2017-08-25--2017-09-01
J Balvin,Mi Gente,2,31601477,gloabl,2017-08-25--2017-09-01
Justin Bieber,Friends (with BloodPop®),3,24755990,gloabl,2017-08-25--2017-09-01
Dua Lipa,New Rules,4,23833281,gloabl,2017-08-25--2017-09-01
French Montana,Unforgettable,5,22480426,gloabl,2017-08-25--2017-09-01
Calvin Harris,Feels,6,22221191,gloabl,2017-08-25--2017-09-01
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),7,21402984,gloabl,2017-08-25--2017-09-01
Luis Fonsi,Despacito - Remix,8,20256922,gloabl,2017-08-25--2017-09-01
Demi Lovato,Sorry Not Sorry,9,19294970,gloabl,2017-08-25--2017-09-01
Lil Uzi Vert,XO TOUR Llif3,10,18201699,gloabl,2017-08-25--2017-09-01
Charlie Puth,Attention,11,18127934,gloabl,2017-08-25--2017-09-01
Ed Sheeran,Shape of You,12,17960613,gloabl,2017-08-25--2017-09-01
Camila Cabello,Havana,13,17395453,gloabl,2017-08-25--2017-09-01
David Guetta,2U (feat. Justin Bieber),14,17307002,gloabl,2017-08-25--2017-09-01
Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),15,17094543,gloabl,2017-08-25--2017-09-01
Liam Payne,Strip That Down,16,16856817,gloabl,2017-08-25--2017-09-01
Imagine Dragons,Thunder,17,16783183,gloabl,2017-08-25--2017-09-01
Axwell /\ Ingrosso,More Than You Know,18,16459437,gloabl,2017-08-25--2017-09-01
Marshmello,Silence,19,16265782,gloabl,2017-08-25--2017-09-01
Jonas Blue,Mama,20,15928070,gloabl,2017-08-25--2017-09-01
Macklemore,Glorious (feat. Skylar Grey),21,15007672,gloabl,2017-08-25--2017-09-01
DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",22,14713837,gloabl,2017-08-25--2017-09-01
Shawn Mendes,There's Nothing Holdin' Me Back,23,14685461,gloabl,2017-08-25--2017-09-01
Avicii,Without You (feat. Sandro Cavazza),24,14170963,gloabl,2017-08-25--2017-09-01
XXXTENTACION,Jocelyn Flores,25,13967227,gloabl,2017-08-25--2017-09-01
21 Savage,Bank Account,26,13557749,gloabl,2017-08-25--2017-09-01
Danny Ocean,Me Rehúso,27,13415822,gloabl,2017-08-25--2017-09-01
Kendrick Lamar,HUMBLE.,28,13155026,gloabl,2017-08-25--2017-09-01
Khalid,Young Dumb & Broke,29,13134323,gloabl,2017-08-25--2017-09-01
Logic,1-800-273-8255,30,12924794,gloabl,2017-08-25--2017-09-01
Lauv,I Like Me Better,31,12434507,gloabl,2017-08-25--2017-09-01
Maluma,Felices los 4,32,11712271,gloabl,2017-08-25--2017-09-01
Post Malone,Congratulations,33,11377865,gloabl,2017-08-25--2017-09-01
Avicii,Lonely Together (feat. Rita Ora),34,11220443,gloabl,2017-08-25--2017-09-01
Cardi B,Bodak Yellow,35,11129999,gloabl,2017-08-25--2017-09-01
Rita Ora,Your Song,36,11068334,gloabl,2017-08-25--2017-09-01
Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),37,10915481,gloabl,2017-08-25--2017-09-01
The Chainsmokers,Something Just Like This,38,10813446,gloabl,2017-08-25--2017-09-01
Luis Fonsi,Despacito (Featuring Daddy Yankee),39,10546171,gloabl,2017-08-25--2017-09-01
Selena Gomez,Fetish (feat. Gucci Mane),40,10438518,gloabl,2017-08-25--2017-09-01
XXXTENTACION,Fuck Love (feat. Trippie Redd),41,10302103,gloabl,2017-08-25--2017-09-01
Niall Horan,Slow Hands,42,10173971,gloabl,2017-08-25--2017-09-01
Imagine Dragons,Believer,43,10160868,gloabl,2017-08-25--2017-09-01
Martin Garrix,There for You,44,10121331,gloabl,2017-08-25--2017-09-01
P!nk,What About Us,45,9981951,gloabl,2017-08-25--2017-09-01
Travis Scott,BUTTERFLY EFFECT,46,9761999,gloabl,2017-08-25--2017-09-01
Manuel Turizo,Una Lady Como Tú,47,9655442,gloabl,2017-08-25--2017-09-01
J Balvin,Bonita,48,9542484,gloabl,2017-08-25--2017-09-01
OneRepublic,Rich Love (with Seeb),49,9304763,gloabl,2017-08-25--2017-09-01
Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,50,9135462,gloabl,2017-08-25--2017-09-01
Wisin,Escápate Conmigo,51,9130836,gloabl,2017-08-25--2017-09-01
XXXTENTACION,Everybody Dies In Their Nightmares,52,8964126,gloabl,2017-08-25--2017-09-01
Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),53,8911295,gloabl,2017-08-25--2017-09-01
Major Lazer,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",54,8609820,gloabl,2017-08-25--2017-09-01
Portugal. The Man,Feel It Still,55,8364355,gloabl,2017-08-25--2017-09-01
Clean Bandit,Symphony (feat. Zara Larsson),56,8291099,gloabl,2017-08-25--2017-09-01
Kesha,Praying,57,8187263,gloabl,2017-08-25--2017-09-01
Khalid,Location,58,8032317,gloabl,2017-08-25--2017-09-01
Bruno Mars,That's What I Like,59,7800764,gloabl,2017-08-25--2017-09-01
Cheat Codes,No Promises (feat. Demi Lovato),60,7700328,gloabl,2017-08-25--2017-09-01
Skrillex,Would You Ever,61,7671708,gloabl,2017-08-25--2017-09-01
Zedd,Stay (with Alessia Cara),62,7501143,gloabl,2017-08-25--2017-09-01
XXXTENTACION,Revenge,63,7415782,gloabl,2017-08-25--2017-09-01
Chris Jeday,Ahora Dice,64,7228989,gloabl,2017-08-25--2017-09-01
Chris Brown,Questions,65,7209213,gloabl,2017-08-25--2017-09-01
Becky G,Mayores,66,7181439,gloabl,2017-08-25--2017-09-01
Childish Gambino,Redbone,67,6800811,gloabl,2017-08-25--2017-09-01
Fifth Harmony,Down,68,6758833,gloabl,2017-08-25--2017-09-01
Kygo,It Ain't Me (with Selena Gomez),69,6719180,gloabl,2017-08-25--2017-09-01
Future,Mask Off,70,6696158,gloabl,2017-08-25--2017-09-01
Carlos Vives,Robarte un Beso,71,6643220,gloabl,2017-08-25--2017-09-01
Ed Sheeran,Galway Girl,72,6566763,gloabl,2017-08-25--2017-09-01
Ozuna,Tú Foto,73,6466640,gloabl,2017-08-25--2017-09-01
Travis Scott,goosebumps,74,6423498,gloabl,2017-08-25--2017-09-01
XXXTENTACION,Depression & Obsession,75,6365715,gloabl,2017-08-25--2017-09-01
CNCO,Hey DJ,76,6313424,gloabl,2017-08-25--2017-09-01
Jax Jones,Instruction (feat. Demi Lovato & Stefflon Don),77,6311713,gloabl,2017-08-25--2017-09-01
SZA,Love Galore (feat. Travis Scott),78,6309377,gloabl,2017-08-25--2017-09-01
Farruko,Krippy Kush,79,6284292,gloabl,2017-08-25--2017-09-01
Robin Schulz,OK,80,6273344,gloabl,2017-08-25--2017-09-01
James Arthur,Say You Won't Let Go,81,6189063,gloabl,2017-08-25--2017-09-01
Zedd,Get Low (with Liam Payne),82,6172018,gloabl,2017-08-25--2017-09-01
