artist,song,rank,streams,country,week
The Weeknd,Pray For Me (with Kendrick Lamar),4,22395543,global,2018-02-16--2018-02-23
Dua Lipa,IDGAF,5,21322467,global,2018-02-16--2018-02-23
Post Malone,rockstar,6,21291755,global,2018-02-16--2018-02-23
BlocBoy JB,Look Alive (feat. Drake),7,19920253,global,2018-02-16--2018-02-23
Camila Cabello,Havana,8,19736610,global,2018-02-16--2018-02-23
Daddy Yankee,Dura,9,18068532,global,2018-02-16--2018-02-23
Marshmello,FRIENDS,10,17913457,global,2018-02-16--2018-02-23
Drake,God's Plan,1,45893551,global,2018-02-09--2018-02-16
Kendrick Lamar,All The Stars (with SZA),2,27624199,global,2018-02-09--2018-02-16
The Weeknd,Pray For Me (with Kendrick Lamar),3,22614831,global,2018-02-09--2018-02-16
Post Malone,rockstar,4,21927538,global,2018-02-09--2018-02-16
Camila Cabello,Havana,5,20910344,global,2018-02-09--2018-02-16
Dua Lipa,IDGAF,6,20556701,global,2018-02-09--2018-02-16
Bazzi,Mine,7,20220396,global,2018-02-09--2018-02-16
Bruno Mars,Finesse (Remix) [feat. Cardi B],8,18139896,global,2018-02-09--2018-02-16
Eminem,River (feat. Ed Sheeran),9,17120208,global,2018-02-09--2018-02-16
Daddy Yankee,Dura,10,17021591,global,2018-02-09--2018-02-16
Drake,God's Plan,1,49086805,global,2018-02-02--2018-02-09
Post Malone,rockstar,2,23614404,global,2018-02-02--2018-02-09
Camila Cabello,Havana,3,23492423,global,2018-02-02--2018-02-09
Dua Lipa,IDGAF,4,20675939,global,2018-02-02--2018-02-09
Bruno Mars,Finesse (Remix) [feat. Cardi B],5,20225750,global,2018-02-02--2018-02-09
The Weeknd,Pray For Me (with Kendrick Lamar),6,19508953,global,2018-02-02--2018-02-09
Eminem,River (feat. Ed Sheeran),7,18833240,global,2018-02-02--2018-02-09
Luis Fonsi,Échame La Culpa,8,17658939,global,2018-02-02--2018-02-09
Camila Cabello,Never Be the Same,9,17094224,global,2018-02-02--2018-02-09
NF,Let You Down,10,16287395,global,2018-02-02--2018-02-09
Drake,God's Plan,1,54061893,global,2018-01-26--2018-02-02
Camila Cabello,Havana,2,25410902,global,2018-01-26--2018-02-02
Post Malone,rockstar,3,24751902,global,2018-01-26--2018-02-02
Bruno Mars,Finesse (Remix) [feat. Cardi B],4,20260198,global,2018-01-26--2018-02-02
Eminem,River (feat. Ed Sheeran),5,20209573,global,2018-01-26--2018-02-02
Dua Lipa,IDGAF,6,20023931,global,2018-01-26--2018-02-02
Luis Fonsi,Échame La Culpa,7,18269432,global,2018-01-26--2018-02-02
Camila Cabello,Never Be the Same,8,17732463,global,2018-01-26--2018-02-02
NF,Let You Down,9,17315378,global,2018-01-26--2018-02-02
Selena Gomez,Wolves,10,17221438,global,2018-01-26--2018-02-02
Drake,God's Plan,1,45168581,global,2018-01-19--2018-01-26
Camila Cabello,Havana,2,27840951,global,2018-01-19--2018-01-26
Post Malone,rockstar,3,26312718,global,2018-01-19--2018-01-26
Eminem,River (feat. Ed Sheeran),4,21443004,global,2018-01-19--2018-01-26
Selena Gomez,Wolves,5,19444440,global,2018-01-19--2018-01-26
Bruno Mars,Finesse (Remix) [feat. Cardi B],6,19294059,global,2018-01-19--2018-01-26
Camila Cabello,Never Be the Same,7,19083169,global,2018-01-19--2018-01-26
Luis Fonsi,Échame La Culpa,8,18512448,global,2018-01-19--2018-01-26
G-Eazy,Him & I (with Halsey),9,18016456,global,2018-01-19--2018-01-26
Dua Lipa,IDGAF,10,17952837,global,2018-01-19--2018-01-26
Camila Cabello,Havana,1,30948101,global,2018-01-12--2018-01-19
Post Malone,rockstar,2,27643632,global,2018-01-12--2018-01-19
Eminem,River (feat. Ed Sheeran),3,22610091,global,2018-01-12--2018-01-19
Camila Cabello,Never Be the Same,4,22147865,global,2018-01-12--2018-01-19
Bruno Mars,Finesse (Remix) [feat. Cardi B],5,20387864,global,2018-01-12--2018-01-19
Selena Gomez,Wolves,6,19988924,global,2018-01-12--2018-01-19
Dua Lipa,New Rules,7,18995153,global,2018-01-12--2018-01-19
Luis Fonsi,Échame La Culpa,8,18805967,global,2018-01-12--2018-01-19
G-Eazy,Him & I (with Halsey),9,18382651,global,2018-01-12--2018-01-19
NF,Let You Down,10,18001200,global,2018-01-12--2018-01-19
Post Malone,rockstar,1,29389063,global,2018-01-05--2018-01-12
Camila Cabello,Havana,2,25726393,global,2018-01-05--2018-01-12
Eminem,River (feat. Ed Sheeran),3,23547146,global,2018-01-05--2018-01-12
Dua Lipa,New Rules,4,20861932,global,2018-01-05--2018-01-12
Selena Gomez,Wolves,5,20579700,global,2018-01-05--2018-01-12
Bruno Mars,Finesse (Remix) [feat. Cardi B],6,19454391,global,2018-01-05--2018-01-12
G-Eazy,Him & I (with Halsey),7,19156433,global,2018-01-05--2018-01-12
Luis Fonsi,Échame La Culpa,8,18756186,global,2018-01-05--2018-01-12
NF,Let You Down,9,18177099,global,2018-01-05--2018-01-12
Ed Sheeran,Perfect,10,18173539,global,2018-01-05--2018-01-12
Post Malone,rockstar,1,30769464,global,2017-12-29--2018-01-05
Camila Cabello,Havana,2,26213719,global,2017-12-29--2018-01-05
Dua Lipa,New Rules,3,22842546,global,2017-12-29--2018-01-05
Eminem,River (feat. Ed Sheeran),4,22115164,global,2017-12-29--2018-01-05
Selena Gomez,Wolves,5,20800608,global,2017-12-29--2018-01-05
Ed Sheeran,Perfect,6,18357808,global,2017-12-29--2018-01-05
Luis Fonsi,Échame La Culpa,7,18074719,global,2017-12-29--2018-01-05
Ed Sheeran,Shape of You,8,17570858,global,2017-12-29--2018-01-05
Maroon 5,What Lovers Do (feat. SZA),9,17477163,global,2017-12-29--2018-01-05
G-Eazy,Him & I (with Halsey),10,17462783,global,2017-12-29--2018-01-05
Post Malone,rockstar,1,29659184,global,2017-12-22--2017-12-29
Mariah Carey,All I Want for Christmas Is You,2,27628914,global,2017-12-22--2017-12-29
Camila Cabello,Havana,3,24839450,global,2017-12-22--2017-12-29
Eminem,River (feat. Ed Sheeran),4,23850884,global,2017-12-22--2017-12-29
Wham!,Last Christmas,5,21543828,global,2017-12-22--2017-12-29
Dua Lipa,New Rules,6,19656786,global,2017-12-22--2017-12-29
Selena Gomez,Wolves,7,18456533,global,2017-12-22--2017-12-29
Ed Sheeran,Perfect,8,18362884,global,2017-12-22--2017-12-29
Luis Fonsi,Échame La Culpa,9,16875609,global,2017-12-22--2017-12-29
Lil Pump,Gucci Gang,10,16536376,global,2017-12-22--2017-12-29
Post Malone,rockstar,1,32598777,global,2017-12-15--2017-12-22
Eminem,River (feat. Ed Sheeran),2,29880509,global,2017-12-15--2017-12-22
Camila Cabello,Havana,3,26472551,global,2017-12-15--2017-12-22
Mariah Carey,All I Want for Christmas Is You,4,23318198,global,2017-12-15--2017-12-22
Dua Lipa,New Rules,5,21523043,global,2017-12-15--2017-12-22
Selena Gomez,Wolves,6,20913310,global,2017-12-15--2017-12-22
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),7,19710626,global,2017-12-15--2017-12-22
Ed Sheeran,Perfect,8,19666188,global,2017-12-15--2017-12-22
NF,Let You Down,9,18624302,global,2017-12-15--2017-12-22
G-Eazy,Him & I (with Halsey),10,18372506,global,2017-12-15--2017-12-22
Post Malone,rockstar,1,33496703,global,2017-12-08--2017-12-15
Camila Cabello,Havana,2,26957352,global,2017-12-08--2017-12-15
Dua Lipa,New Rules,3,21938710,global,2017-12-08--2017-12-15
Selena Gomez,Wolves,4,21660883,global,2017-12-08--2017-12-15
Mariah Carey,All I Want for Christmas Is You,5,21535828,global,2017-12-08--2017-12-15
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),6,21315051,global,2017-12-08--2017-12-15
Ed Sheeran,Perfect,7,19200067,global,2017-12-08--2017-12-15
Lil Pump,Gucci Gang,8,19002483,global,2017-12-08--2017-12-15
NF,Let You Down,9,18929402,global,2017-12-08--2017-12-15
Sam Smith,Too Good At Goodbyes,10,18686291,global,2017-12-08--2017-12-15
Post Malone,rockstar,1,35751279,global,2017-12-01--2017-12-08
Camila Cabello,Havana,2,28710729,global,2017-12-01--2017-12-08
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),3,26494583,global,2017-12-01--2017-12-08
Selena Gomez,Wolves,4,23749600,global,2017-12-01--2017-12-08
Dua Lipa,New Rules,5,23441236,global,2017-12-01--2017-12-08
Ed Sheeran,Perfect,6,21769985,global,2017-12-01--2017-12-08
Lil Pump,Gucci Gang,7,21170947,global,2017-12-01--2017-12-08
Sam Smith,Too Good At Goodbyes,8,20232108,global,2017-12-01--2017-12-08
NF,Let You Down,9,19989871,global,2017-12-01--2017-12-08
Mariah Carey,All I Want for Christmas Is You,10,19808428,global,2017-12-01--2017-12-08
Post Malone,rockstar,1,36803492,global,2017-11-24--2017-12-01
Camila Cabello,Havana,2,30028749,global,2017-11-24--2017-12-01
Selena Gomez,Wolves,3,24355051,global,2017-11-24--2017-12-01
Ed Sheeran,Perfect,4,24101578,global,2017-11-24--2017-12-01
Dua Lipa,New Rules,5,23958050,global,2017-11-24--2017-12-01
Lil Pump,Gucci Gang,6,21818053,global,2017-11-24--2017-12-01
Sam Smith,Too Good At Goodbyes,7,21285725,global,2017-11-24--2017-12-01
Maroon 5,What Lovers Do (feat. SZA),8,20602334,global,2017-11-24--2017-12-01
NF,Let You Down,9,19465511,global,2017-11-24--2017-12-01
Luis Fonsi,Échame La Culpa,10,19056515,global,2017-11-24--2017-12-01
Post Malone,rockstar,1,38095538,global,2017-11-17--2017-11-24
Camila Cabello,Havana,2,30898399,global,2017-11-17--2017-11-24
Dua Lipa,New Rules,3,24667841,global,2017-11-17--2017-11-24
Selena Gomez,Wolves,4,24177662,global,2017-11-17--2017-11-24
Ed Sheeran,Perfect,5,23865911,global,2017-11-17--2017-11-24
Lil Pump,Gucci Gang,6,23269004,global,2017-11-17--2017-11-24
Sam Smith,Too Good At Goodbyes,7,23145209,global,2017-11-17--2017-11-24
Maroon 5,What Lovers Do (feat. SZA),8,21980940,global,2017-11-17--2017-11-24
NF,Let You Down,9,19592206,global,2017-11-17--2017-11-24
ZAYN,Dusk Till Dawn - Radio Edit,10,19081330,global,2017-11-17--2017-11-24
Post Malone,rockstar,1,39007291,global,2017-11-10--2017-11-17
Camila Cabello,Havana,2,33129706,global,2017-11-10--2017-11-17
Sam Smith,Too Good At Goodbyes,3,25971398,global,2017-11-10--2017-11-17
Dua Lipa,New Rules,4,25351299,global,2017-11-10--2017-11-17
Ed Sheeran,Perfect,5,23390491,global,2017-11-10--2017-11-17
Maroon 5,What Lovers Do (feat. SZA),6,23240935,global,2017-11-10--2017-11-17
Lil Pump,Gucci Gang,7,22624883,global,2017-11-10--2017-11-17
Selena Gomez,Wolves,8,21799030,global,2017-11-10--2017-11-17
ZAYN,Dusk Till Dawn - Radio Edit,9,20173104,global,2017-11-10--2017-11-17
NF,Let You Down,10,19820539,global,2017-11-10--2017-11-17
Post Malone,rockstar,1,42953918,global,2017-10-27--2017-11-03
Camila Cabello,Havana,2,31698582,global,2017-10-27--2017-11-03
Dua Lipa,New Rules,3,26127050,global,2017-10-27--2017-11-03
Selena Gomez,Wolves,4,22975485,global,2017-10-27--2017-11-03
Maroon 5,What Lovers Do (feat. SZA),5,22121324,global,2017-10-27--2017-11-03
ZAYN,Dusk Till Dawn - Radio Edit,6,22084551,global,2017-10-27--2017-11-03
Ed Sheeran,Perfect,7,20839614,global,2017-10-27--2017-11-03
Sam Smith,Too Good At Goodbyes - Edit,8,20625889,global,2017-10-27--2017-11-03
Marshmello,Silence,9,20339368,global,2017-10-27--2017-11-03
Logic,1-800-273-8255,10,18413238,global,2017-10-27--2017-11-03
Post Malone,rockstar,1,45887403,global,2017-10-20--2017-10-27
Camila Cabello,Havana,2,27090154,global,2017-10-20--2017-10-27
Dua Lipa,New Rules,3,25584637,global,2017-10-20--2017-10-27
ZAYN,Dusk Till Dawn - Radio Edit,4,22579858,global,2017-10-20--2017-10-27
Sam Smith,Too Good At Goodbyes - Edit,5,21574159,global,2017-10-20--2017-10-27
Maroon 5,What Lovers Do (feat. SZA),6,21034068,global,2017-10-20--2017-10-27
Ed Sheeran,Perfect,7,20481784,global,2017-10-20--2017-10-27
Logic,1-800-273-8255,8,20032572,global,2017-10-20--2017-10-27
Marshmello,Silence,9,19438793,global,2017-10-20--2017-10-27
Post Malone,I Fall Apart,10,17129238,global,2017-10-20--2017-10-27
Post Malone,rockstar,1,46995997,global,2017-10-13--2017-10-20
Dua Lipa,New Rules,2,25572090,global,2017-10-13--2017-10-20
Camila Cabello,Havana,3,24163050,global,2017-10-13--2017-10-20
ZAYN,Dusk Till Dawn - Radio Edit,4,22264547,global,2017-10-13--2017-10-20
Sam Smith,Too Good At Goodbyes - Edit,5,22121442,global,2017-10-13--2017-10-20
Logic,1-800-273-8255,6,20983737,global,2017-10-13--2017-10-20
Maroon 5,What Lovers Do (feat. SZA),7,19996472,global,2017-10-13--2017-10-20
Ed Sheeran,Perfect,8,19573203,global,2017-10-13--2017-10-20
Marshmello,Silence,9,19345893,global,2017-10-13--2017-10-20
J Balvin,Mi Gente,10,17275021,global,2017-10-13--2017-10-20
Post Malone,rockstar,1,45176611,global,2017-10-06--2017-10-13
Dua Lipa,New Rules,2,25035207,global,2017-10-06--2017-10-13
Sam Smith,Too Good At Goodbyes - Edit,3,23400162,global,2017-10-06--2017-10-13
ZAYN,Dusk Till Dawn - Radio Edit,4,22568652,global,2017-10-06--2017-10-13
Camila Cabello,Havana,5,22032273,global,2017-10-06--2017-10-13
Logic,1-800-273-8255,6,21168832,global,2017-10-06--2017-10-13
Maroon 5,What Lovers Do (feat. SZA),7,19275651,global,2017-10-06--2017-10-13
Marshmello,Silence,8,18862800,global,2017-10-06--2017-10-13
J Balvin,Mi Gente,9,18509169,global,2017-10-06--2017-10-13
Ed Sheeran,Perfect,10,18075233,global,2017-10-06--2017-10-13
Post Malone,rockstar,1,46473893,global,2017-09-29--2017-10-06
Dua Lipa,New Rules,2,25621918,global,2017-09-29--2017-10-06
Sam Smith,Too Good At Goodbyes - Edit,3,23507492,global,2017-09-29--2017-10-06
ZAYN,Dusk Till Dawn - Radio Edit,4,22376234,global,2017-09-29--2017-10-06
Camila Cabello,Havana,5,22283674,global,2017-09-29--2017-10-06
Logic,1-800-273-8255,6,21783372,global,2017-09-29--2017-10-06
J Balvin,Mi Gente,7,20801982,global,2017-09-29--2017-10-06
Marshmello,Silence,8,19209349,global,2017-09-29--2017-10-06
Taylor Swift,Look What You Made Me Do,9,18869856,global,2017-09-29--2017-10-06
Demi Lovato,Sorry Not Sorry,10,18254587,global,2017-09-29--2017-10-06
Post Malone,rockstar,1,46918992,global,2017-09-22--2017-09-29
J Balvin,Mi Gente,2,26596772,global,2017-09-22--2017-09-29
Sam Smith,Too Good At Goodbyes - Edit,3,26268442,global,2017-09-22--2017-09-29
Dua Lipa,New Rules,4,25782603,global,2017-09-22--2017-09-29
Logic,1-800-273-8255,5,23171275,global,2017-09-22--2017-09-29
ZAYN,Dusk Till Dawn - Radio Edit,6,22532430,global,2017-09-22--2017-09-29
Taylor Swift,Look What You Made Me Do,7,21610813,global,2017-09-22--2017-09-29
Camila Cabello,Havana,8,21315604,global,2017-09-22--2017-09-29
Marshmello,Silence,9,20207453,global,2017-09-22--2017-09-29
Maroon 5,What Lovers Do (feat. SZA),10,19278180,global,2017-09-22--2017-09-29
Post Malone,rockstar,1,35821535,global,2017-09-15--2017-09-22
Sam Smith,Too Good At Goodbyes - Edit,2,29416022,global,2017-09-15--2017-09-22
J Balvin,Mi Gente,3,27756639,global,2017-09-15--2017-09-22
Dua Lipa,New Rules,4,26215788,global,2017-09-15--2017-09-22
Taylor Swift,Look What You Made Me Do,5,25416545,global,2017-09-15--2017-09-22
Logic,1-800-273-8255,6,23662238,global,2017-09-15--2017-09-22
ZAYN,Dusk Till Dawn - Radio Edit,7,22249014,global,2017-09-15--2017-09-22
Camila Cabello,Havana,8,21260578,global,2017-09-15--2017-09-22
Justin Bieber,Friends (with BloodPop®),9,20520619,global,2017-09-15--2017-09-22
Marshmello,Silence,10,20225150,global,2017-09-15--2017-09-22
Sam Smith,Too Good At Goodbyes - Edit,1,30706135,global,2017-09-08--2017-09-15
Taylor Swift,Look What You Made Me Do,2,29021986,global,2017-09-08--2017-09-15
J Balvin,Mi Gente,3,28657214,global,2017-09-08--2017-09-15
Dua Lipa,New Rules,4,25312487,global,2017-09-08--2017-09-15
Logic,1-800-273-8255,5,22630987,global,2017-09-08--2017-09-15
Justin Bieber,Friends (with BloodPop®),6,21733055,global,2017-09-08--2017-09-15
ZAYN,Dusk Till Dawn - Radio Edit,7,21296996,global,2017-09-08--2017-09-15
French Montana,Unforgettable,8,20349143,global,2017-09-08--2017-09-15
Camila Cabello,Havana,9,20105338,global,2017-09-08--2017-09-15
Calvin Harris,Feels,10,19499233,global,2017-09-08--2017-09-15
Taylor Swift,Look What You Made Me Do,1,35206453,global,2017-09-01--2017-09-08
J Balvin,Mi Gente,2,30264888,global,2017-09-01--2017-09-08
Dua Lipa,New Rules,3,24864297,global,2017-09-01--2017-09-08
Justin Bieber,Friends (with BloodPop®),4,23215552,global,2017-09-01--2017-09-08
Calvin Harris,Feels,5,21468609,global,2017-09-01--2017-09-08
French Montana,Unforgettable,6,21214189,global,2017-09-01--2017-09-08
Demi Lovato,Sorry Not Sorry,7,19545702,global,2017-09-01--2017-09-08
Camila Cabello,Havana,8,19138667,global,2017-09-01--2017-09-08
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),9,18911540,global,2017-09-01--2017-09-08
Logic,1-800-273-8255,10,18729025,global,2017-09-01--2017-09-08
Taylor Swift,Look What You Made Me Do,1,44480002,global,2017-08-25--2017-09-01
J Balvin,Mi Gente,2,31601477,global,2017-08-25--2017-09-01
Justin Bieber,Friends (with BloodPop®),3,24755990,global,2017-08-25--2017-09-01
Dua Lipa,New Rules,4,23833281,global,2017-08-25--2017-09-01
French Montana,Unforgettable,5,22480426,global,2017-08-25--2017-09-01
Calvin Harris,Feels,6,22221191,global,2017-08-25--2017-09-01
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),7,21402984,global,2017-08-25--2017-09-01
Luis Fonsi,Despacito - Remix,8,20256922,global,2017-08-25--2017-09-01
Demi Lovato,Sorry Not Sorry,9,19294970,global,2017-08-25--2017-09-01
Lil Uzi Vert,XO TOUR Llif3,10,18201699,global,2017-08-25--2017-09-01
J Balvin,Mi Gente,1,32010050,global,2017-08-18--2017-08-25
Justin Bieber,Friends (with BloodPop®),2,26564864,global,2017-08-18--2017-08-25
Luis Fonsi,Despacito - Remix,3,23650698,global,2017-08-18--2017-08-25
French Montana,Unforgettable,4,23163725,global,2017-08-18--2017-08-25
Calvin Harris,Feels,5,22208629,global,2017-08-18--2017-08-25
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),6,22208466,global,2017-08-18--2017-08-25
Dua Lipa,New Rules,7,21427041,global,2017-08-18--2017-08-25
David Guetta,2U (feat. Justin Bieber),8,18936010,global,2017-08-18--2017-08-25
Charlie Puth,Attention,9,18764590,global,2017-08-18--2017-08-25
Ed Sheeran,Shape of You,10,18479947,global,2017-08-18--2017-08-25
J Balvin,Mi Gente,1,32309813,global,2017-08-11--2017-08-18
Luis Fonsi,Despacito - Remix,2,25925718,global,2017-08-11--2017-08-18
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),3,23874796,global,2017-08-11--2017-08-18
French Montana,Unforgettable,4,23469518,global,2017-08-11--2017-08-18
Calvin Harris,Feels,5,22548179,global,2017-08-11--2017-08-18
David Guetta,2U (feat. Justin Bieber),6,20223981,global,2017-08-11--2017-08-18
Charlie Puth,Attention,7,19369090,global,2017-08-11--2017-08-18
Ed Sheeran,Shape of You,8,19118483,global,2017-08-11--2017-08-18
DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",9,19036609,global,2017-08-11--2017-08-18
Dua Lipa,New Rules,10,18571663,global,2017-08-11--2017-08-18
J Balvin,Mi Gente,1,32361062,global,2017-08-04--2017-08-11
Luis Fonsi,Despacito - Remix,2,28238094,global,2017-08-04--2017-08-11
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),3,25365011,global,2017-08-04--2017-08-11
French Montana,Unforgettable,4,23957823,global,2017-08-04--2017-08-11
Calvin Harris,Feels,5,23208440,global,2017-08-04--2017-08-11
David Guetta,2U (feat. Justin Bieber),6,21539954,global,2017-08-04--2017-08-11
DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",7,20549830,global,2017-08-04--2017-08-11
Charlie Puth,Attention,8,20183768,global,2017-08-04--2017-08-11
Ed Sheeran,Shape of You,9,19742646,global,2017-08-04--2017-08-11
Liam Payne,Strip That Down,10,18902405,global,2017-08-04--2017-08-11
J Balvin,Mi Gente,1,31742250,global,2017-07-28--2017-08-04
Luis Fonsi,Despacito - Remix,2,30739322,global,2017-07-28--2017-08-04
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),3,26645646,global,2017-07-28--2017-08-04
French Montana,Unforgettable,4,24760290,global,2017-07-28--2017-08-04
Calvin Harris,Feels,5,22909119,global,2017-07-28--2017-08-04
David Guetta,2U (feat. Justin Bieber),6,22778308,global,2017-07-28--2017-08-04
DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",7,22001714,global,2017-07-28--2017-08-04
Ed Sheeran,Shape of You,8,20826514,global,2017-07-28--2017-08-04
Charlie Puth,Attention,9,20426053,global,2017-07-28--2017-08-04
Liam Payne,Strip That Down,10,19183320,global,2017-07-28--2017-08-04
Luis Fonsi,Despacito - Remix,1,33868177,global,2017-07-21--2017-07-28
J Balvin,Mi Gente,2,28702962,global,2017-07-21--2017-07-28
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),3,28003065,global,2017-07-21--2017-07-28
French Montana,Unforgettable,4,25237319,global,2017-07-21--2017-07-28
DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",5,23519550,global,2017-07-21--2017-07-28
Calvin Harris,Feels,6,22782583,global,2017-07-21--2017-07-28
David Guetta,2U (feat. Justin Bieber),7,22246704,global,2017-07-21--2017-07-28
